id_aluno,id_curso,data_matricula
7073,1,2024-04-18
7074,5,2024-04-15
7075,1,2024-02-29
7076,1,2024-04-04
7077,1,2024-07-06
7078,2,2024-04-03
7079,3,2024-05-31
7080,5,2024-06-19
7081,5,2024-07-17
7082,1,2024-08-10
7083,5,2024-09-08
7084,1,2024-04-19
7085,3,2024-01-31
7086,4,2024-06-04
7087,2,2024-04-11
7088,4,2024-02-20
7089,1,2024-10-01
7090,2,2024-03-09
7091,3,2024-10-27
7092,5,2024-10-06
7093,5,2024-04-10
7094,2,2024-03-20
7095,1,2024-10-30
7096,4,2024-10-19
7097,2,2024-02-06
7098,5,2024-03-23
7099,5,2024-04-14
7100,2,2024-01-18
7101,5,2024-09-06
7102,3,2024-09-07
7103,5,2024-01-18
7104,4,2024-09-26
7105,6,2024-09-16
7106,2,2024-03-10
7107,4,2024-10-08
7108,4,2024-05-21
7109,4,2024-05-18
7110,6,2024-07-19
7111,6,2024-03-18
7112,1,2024-10-15
7113,1,2024-01-12
7114,4,2024-01-06
7115,1,2024-09-04
7116,1,2024-10-24
7117,1,2024-03-15
7118,2,2024-04-21
7119,1,2024-07-24
7120,1,2024-10-05
7121,2,2024-01-11
7122,5,2024-11-04
7123,6,2024-08-01
7124,3,2024-09-13
7125,3,2024-01-03
7126,2,2024-04-29
7127,2,2024-01-05
7128,6,2024-04-30
7129,4,2024-05-31
7130,1,2024-05-23
7131,1,2024-09-04
7132,6,2024-02-11
7133,1,2024-01-30
7134,3,2024-10-13
7135,6,2024-08-09
7136,3,2024-08-17
7137,6,2024-09-29
7138,3,2024-06-30
7139,4,2024-01-24
7140,5,2024-10-10
7141,6,2024-10-31
7142,1,2024-07-20
7143,6,2024-01-10
7144,3,2024-06-24
7145,5,2024-02-19
7146,1,2024-04-01
7147,5,2024-02-25
7148,4,2024-06-20
7149,6,2024-04-18
7150,5,2024-10-07
7151,2,2024-02-24
7152,1,2024-07-29
7153,6,2024-09-09
7154,4,2024-04-11
7155,3,2024-06-20
7156,4,2024-07-13
7157,1,2024-02-08
7158,1,2024-10-29
7159,2,2024-04-23
7160,6,2024-03-16
7161,4,2024-08-30
7162,3,2024-01-25
7163,3,2024-08-11
7164,5,2024-10-31
7165,2,2024-05-31
7166,2,2024-08-19
7167,4,2024-07-07
7168,4,2024-04-28
7169,1,2024-04-25
7170,5,2024-09-02
7171,4,2024-10-03
7172,3,2024-06-27
7173,6,2024-05-14
7174,5,2024-04-22
7175,5,2024-02-03
7176,5,2024-06-28
7177,6,2024-04-20
7178,1,2024-03-03
7179,3,2024-10-12
7180,4,2024-09-21
7181,5,2024-10-25
7182,3,2024-10-27
7183,5,2024-07-30
7184,6,2024-10-21
7185,4,2024-04-05
7186,3,2024-06-14
7187,3,2024-07-10
7188,1,2024-01-30
7189,2,2024-09-09
7190,4,2024-09-28
7191,6,2024-07-17
7192,4,2024-05-19
7193,2,2024-08-30
7194,3,2024-01-06
7195,3,2024-06-08
7196,6,2024-09-14
7197,3,2024-04-21
7198,5,2024-08-03
7199,6,2024-06-06
7200,4,2024-04-02
7201,3,2024-05-25
7202,1,2024-07-29
7203,3,2024-02-11
7204,3,2024-08-11
7205,5,2024-03-27
7206,6,2024-04-20
7207,4,2024-04-07
7208,6,2024-05-15
7209,3,2024-10-11
7210,6,2024-04-23
7211,3,2024-09-04
7212,3,2024-10-30
7213,3,2024-03-14
7214,1,2024-02-10
7215,2,2024-07-17
7216,4,2024-01-16
7217,6,2024-04-02
7218,5,2024-02-21
7219,6,2024-02-19
7220,3,2024-07-23
7221,6,2024-09-17
7222,4,2024-04-19
7223,1,2024-09-08
7224,4,2024-01-23
7225,4,2024-04-28
7226,3,2024-02-16
7227,2,2024-02-12
7228,5,2024-01-27
7229,6,2024-09-17
7230,6,2024-02-14
7231,1,2024-09-21
7232,4,2024-04-22
7233,6,2024-05-10
7234,3,2024-01-23
7235,3,2024-10-05
7236,6,2024-07-02
7237,2,2024-06-22
7238,3,2024-02-28
7239,5,2024-02-26
7240,6,2024-09-19
7241,3,2024-10-24
7242,5,2024-09-15
7243,3,2024-02-29
7244,4,2024-04-05
7245,5,2024-06-29
7246,2,2024-04-14
7247,1,2024-03-10
7248,5,2024-05-22
7249,1,2024-02-15
7250,5,2024-01-02
7251,1,2024-09-22
7252,1,2024-03-19
7253,6,2024-10-15
7254,4,2024-03-14
7255,4,2024-02-26
7256,3,2024-05-26
7257,1,2024-07-02
7258,3,2024-04-02
7259,3,2024-06-25
7260,2,2024-01-11
7261,6,2024-05-18
7262,6,2024-01-24
7263,5,2024-01-14
7264,4,2024-08-30
7265,2,2024-10-30
7266,5,2024-06-15
7267,1,2024-09-27
7268,2,2024-06-21
7269,6,2024-08-01
7270,3,2024-07-09
7271,4,2024-01-16
7272,5,2024-08-20
7273,2,2024-06-19
7274,6,2024-10-02
7275,5,2024-05-04
7276,3,2024-08-03
7277,4,2024-09-15
7278,3,2024-03-01
7279,4,2024-06-10
7280,2,2024-02-22
7281,6,2024-11-04
7282,3,2024-10-16
7283,5,2024-05-03
7284,5,2024-05-30
7285,4,2024-05-30
7286,3,2024-10-28
7287,5,2024-08-04
7288,5,2024-07-16
7289,3,2024-05-12
7290,6,2024-02-12
7291,5,2024-09-08
7292,3,2024-06-24
7293,2,2024-05-18
7294,1,2024-01-29
7295,4,2024-09-29
7296,4,2024-01-06
7297,6,2024-09-26
7298,4,2024-07-29
7299,4,2024-06-06
7300,3,2024-03-11
7301,5,2024-09-02
7302,5,2024-02-15
7303,6,2024-04-02
7304,6,2024-10-06
7305,1,2024-07-06
7306,3,2024-01-13
7307,3,2024-10-25
7308,2,2024-08-27
7309,2,2024-07-28
7310,1,2024-02-22
7311,6,2024-06-24
7312,5,2024-03-01
7313,3,2024-08-28
7314,3,2024-10-25
7315,6,2024-05-18
7316,4,2024-10-24
7317,1,2024-04-11
7318,5,2024-04-04
7319,6,2024-08-14
7320,2,2024-05-11
7321,6,2024-10-18
7322,5,2024-02-22
7323,6,2024-05-12
7324,6,2024-06-07
7325,6,2024-02-15
7326,2,2024-02-11
7327,1,2024-07-08
7328,2,2024-10-11
7329,1,2024-05-24
7330,3,2024-08-23
7331,1,2024-03-04
7332,5,2024-05-29
7333,6,2024-03-03
7334,6,2024-04-12
7335,5,2024-05-29
7336,4,2024-08-18
7337,5,2024-09-15
7338,1,2024-02-19
7339,2,2024-03-04
7340,4,2024-02-25
7341,5,2024-05-01
7342,6,2024-05-25
7343,3,2024-02-26
7344,6,2024-09-09
7345,5,2024-03-23
7346,3,2024-06-07
7347,1,2024-03-21
7348,5,2024-09-09
7349,4,2024-09-12
7350,3,2024-10-09
7351,6,2024-07-28
7352,6,2024-01-05
7353,5,2024-01-21
7354,6,2024-07-03
7355,4,2024-09-19
7356,3,2024-11-03
7357,3,2024-04-06
7358,2,2024-09-21
7359,3,2024-01-07
7360,6,2024-02-08
7361,5,2024-07-12
7362,2,2024-09-02
7363,1,2024-01-25
7364,1,2024-03-22
7365,6,2024-02-09
7366,3,2024-05-20
7367,1,2024-06-23
7368,4,2024-06-17
7369,6,2024-07-20
7370,5,2024-03-06
7371,4,2024-08-26
7372,6,2024-07-20
7373,3,2024-03-27
7374,6,2024-10-17
7375,4,2024-08-26
7376,4,2024-10-25
7377,6,2024-10-10
7378,2,2024-04-21
7379,2,2024-06-03
7380,4,2024-10-16
7381,5,2024-01-04
7382,1,2024-04-08
7383,3,2024-01-15
7384,2,2024-08-25
7385,6,2024-04-24
7386,6,2024-04-25
7387,6,2024-01-17
7388,1,2024-08-07
7389,4,2024-07-07
7390,1,2024-02-20
7391,3,2024-09-27
7392,3,2024-01-09
7393,5,2024-04-25
7394,5,2024-09-15
7395,1,2024-01-18
7396,5,2024-10-21
7397,5,2024-09-19
7398,6,2024-05-24
7399,1,2024-02-27
7400,1,2024-06-09
7401,4,2024-06-08
7402,6,2024-04-25
7403,6,2024-05-08
7404,1,2024-04-30
7405,6,2024-04-21
7406,4,2024-06-14
7407,6,2024-04-07
7408,3,2024-07-27
7409,6,2024-02-13
7410,3,2024-09-16
7411,5,2024-09-10
7412,2,2024-08-05
7413,2,2024-02-18
7414,1,2024-01-07
7415,1,2024-04-15
7416,1,2024-03-14
7417,5,2024-09-12
7418,2,2024-10-01
7419,5,2024-03-01
7420,3,2024-04-07
7421,3,2024-07-03
7422,6,2024-08-21
7423,4,2024-02-22
7424,1,2024-09-18
7425,4,2024-04-04
7426,2,2024-01-16
7427,3,2024-10-15
7428,5,2024-07-06
7429,6,2024-08-11
7430,4,2024-02-05
7431,3,2024-10-29
7432,4,2024-08-22
7433,5,2024-02-22
7434,5,2024-10-05
7435,5,2024-02-05
7436,5,2024-03-11
7437,5,2024-01-23
7438,1,2024-02-11
7439,3,2024-09-05
7440,1,2024-03-10
7441,6,2024-05-12
7442,2,2024-02-15
7443,2,2024-10-29
7444,2,2024-06-18
7445,6,2024-02-07
7446,1,2024-02-13
7447,6,2024-10-14
7448,6,2024-02-22
7449,4,2024-04-09
7450,6,2024-08-31
7451,1,2024-05-13
7452,4,2024-01-04
7453,3,2024-05-11
7454,2,2024-01-29
7455,1,2024-09-22
7456,4,2024-06-25
7457,4,2024-10-24
7458,3,2024-02-17
7459,3,2024-04-11
7460,1,2024-05-03
7461,6,2024-09-17
7462,2,2024-03-06
7463,5,2024-04-07
7464,2,2024-05-25
7465,1,2024-04-02
7466,4,2024-04-26
7467,6,2024-07-28
7468,4,2024-06-12
7469,1,2024-02-27
7470,5,2024-02-21
7471,6,2024-08-30
7472,3,2024-03-29
7473,1,2024-07-10
7474,4,2024-10-16
7475,6,2024-02-26
7476,1,2024-08-12
7477,3,2024-08-30
7478,1,2024-01-12
7479,6,2024-01-26
7480,2,2024-03-24
7481,3,2024-03-24
7482,3,2024-02-05
7483,5,2024-03-15
7484,1,2024-06-16
7485,1,2024-08-26
7486,6,2024-08-07
7487,2,2024-09-11
7488,6,2024-06-09
7489,3,2024-03-10
7490,2,2024-09-14
7491,1,2024-03-28
7492,5,2024-08-04
7493,1,2024-05-21
7494,1,2024-10-19
7495,4,2024-10-27
7496,5,2024-10-24
7497,4,2024-06-23
7498,2,2024-01-23
7499,5,2024-04-06
7500,4,2024-02-11
7501,4,2024-09-07
7502,5,2024-03-17
7503,2,2024-04-14
7504,6,2024-04-28
7505,6,2024-04-06
7506,3,2024-05-10
7507,3,2024-05-10
7508,1,2024-06-23
7509,4,2024-02-08
7510,5,2024-09-18
7511,4,2024-01-04
7512,6,2024-08-11
7513,1,2024-09-12
7514,1,2024-07-17
7515,1,2024-01-30
7516,5,2024-08-15
7517,4,2024-08-11
7518,1,2024-10-22
7519,1,2024-05-06
7520,6,2024-01-07
7521,3,2024-08-21
7522,1,2024-06-28
7523,2,2024-05-17
7524,4,2024-07-16
7525,2,2024-02-11
7526,2,2024-02-07
7527,3,2024-03-20
7528,4,2024-03-02
7529,2,2024-06-07
7530,5,2024-01-23
7531,6,2024-06-21
7532,3,2024-10-28
7533,5,2024-03-02
7534,6,2024-08-04
7535,1,2024-08-27
7536,6,2024-07-09
7537,1,2024-10-12
7538,2,2024-07-03
7539,5,2024-06-26
7540,1,2024-06-27
7541,3,2024-01-16
7542,3,2024-07-12
7543,5,2024-03-21
7544,5,2024-08-24
7545,1,2024-07-05
7546,3,2024-05-15
7547,2,2024-05-27
7548,4,2024-02-11
7549,5,2024-04-29
7550,2,2024-04-03
7551,4,2024-08-02
7552,5,2024-06-20
7553,3,2024-10-22
7554,2,2024-03-17
7555,1,2024-09-14
7556,5,2024-03-04
7557,5,2024-06-21
7558,6,2024-03-03
7559,4,2024-06-05
7560,1,2024-05-07
7561,1,2024-04-15
7562,5,2024-01-21
7563,2,2024-08-20
7564,2,2024-05-06
7565,5,2024-03-13
7566,2,2024-01-11
7567,5,2024-04-10
7568,5,2024-01-20
7569,6,2024-03-10
7570,3,2024-05-10
7571,5,2024-09-04
7572,5,2024-02-25
7573,4,2024-03-15
7574,3,2024-06-19
7575,1,2024-03-13
7576,4,2024-10-06
7577,5,2024-06-17
7578,4,2024-04-20
7579,4,2024-03-10
7580,4,2024-07-14
7581,4,2024-06-22
7582,4,2024-04-11
7583,5,2024-07-21
7584,6,2024-08-27
7585,1,2024-03-13
7586,3,2024-03-13
7587,1,2024-07-16
7588,3,2024-09-21
7589,6,2024-09-12
7590,2,2024-03-29
7591,4,2024-06-25
7592,6,2024-01-22
7593,2,2024-01-28
7594,5,2024-03-14
7595,5,2024-09-23
7596,3,2024-04-15
7597,2,2024-11-05
7598,3,2024-05-02
7599,4,2024-08-27
7600,5,2024-10-12
7601,6,2024-08-25
7602,3,2024-09-10
7603,1,2024-09-15
7604,2,2024-05-11
7605,3,2024-05-11
7606,1,2024-09-01
7607,3,2024-02-26
7608,6,2024-03-26
7609,5,2024-06-18
7610,6,2024-06-24
7611,2,2024-09-04
7612,3,2024-10-19
7613,3,2024-11-06
7614,1,2024-01-21
7615,3,2024-02-04
7616,1,2024-04-17
7617,6,2024-07-06
7618,5,2024-09-24
7619,6,2024-03-06
7620,5,2024-02-23
7621,6,2024-03-21
7622,3,2024-01-21
7623,4,2024-07-01
7624,5,2024-03-13
7625,3,2024-06-30
7626,3,2024-02-02
7627,5,2024-06-18
7628,2,2024-06-07
7629,3,2024-10-08
7630,1,2024-04-06
7631,4,2024-07-14
7632,5,2024-09-30
7633,4,2024-10-06
7634,3,2024-03-28
7635,6,2024-03-13
7636,2,2024-08-21
7637,1,2024-07-10
7638,5,2024-06-22
7639,1,2024-04-10
7640,2,2024-09-15
7641,6,2024-06-29
7642,4,2024-08-08
7643,5,2024-05-30
7644,5,2024-04-11
7645,5,2024-01-16
7646,1,2024-08-06
7647,6,2024-04-05
7648,4,2024-07-20
7649,2,2024-03-18
7650,1,2024-09-18
7651,4,2024-08-01
7652,2,2024-10-31
7653,1,2024-08-19
7654,6,2024-08-17
7655,2,2024-06-25
7656,5,2024-09-12
7657,2,2024-06-24
7658,1,2024-04-08
7659,2,2024-01-29
7660,5,2024-03-26
7661,3,2024-06-14
7662,2,2024-08-30
7663,2,2024-08-25
7664,1,2024-10-14
7665,3,2024-02-21
7666,1,2024-02-22
7667,2,2024-05-03
7668,2,2024-03-10
7669,1,2024-08-10
7670,4,2024-03-20
7671,4,2024-08-05
7672,6,2024-08-16
7673,6,2024-03-11
7674,3,2024-04-26
7675,1,2024-05-12
7676,4,2024-03-04
7677,6,2024-06-13
7678,3,2024-07-28
7679,6,2024-01-10
7680,2,2024-10-21
7681,2,2024-10-20
7682,5,2024-08-22
7683,4,2024-06-07
7684,3,2024-02-21
7685,2,2024-02-14
7686,4,2024-09-24
7687,2,2024-06-25
7688,4,2024-02-02
7689,1,2024-08-03
7690,2,2024-02-25
7691,6,2024-10-31
7692,5,2024-02-23
7693,4,2024-03-25
7694,4,2024-04-17
7695,4,2024-09-25
7696,1,2024-06-12
7697,5,2024-08-04
7698,6,2024-11-05
7699,6,2024-10-26
7700,5,2024-02-02
7701,5,2024-05-31
7702,2,2024-04-01
7703,3,2024-04-20
7704,1,2024-06-23
7705,5,2024-07-14
7706,1,2024-04-23
7707,2,2024-01-27
7708,1,2024-09-04
7709,3,2024-05-17
7710,1,2024-01-01
7711,1,2024-08-31
7712,6,2024-06-14
7713,1,2024-08-18
7714,4,2024-01-03
7715,6,2024-04-30
7716,3,2024-06-02
7717,3,2024-09-09
7718,3,2024-09-30
7719,5,2024-11-05
7720,4,2024-09-21
7721,3,2024-05-23
7722,4,2024-06-01
7723,2,2024-01-07
7724,1,2024-02-24
7725,4,2024-02-14
7726,1,2024-04-22
7727,6,2024-07-22
7728,1,2024-03-23
7729,1,2024-08-25
7730,2,2024-09-15
7731,1,2024-10-16
7732,2,2024-01-09
7733,2,2024-06-17
7734,6,2024-06-28
7735,3,2024-07-19
7736,1,2024-10-07
7737,3,2024-01-13
7738,4,2024-04-29
7739,1,2024-06-25
7740,3,2024-02-08
7741,1,2024-05-04
7742,3,2024-07-24
7743,6,2024-10-29
7744,1,2024-10-04
7745,2,2024-05-20
7746,6,2024-10-23
7747,1,2024-02-29
7748,2,2024-03-13
7749,5,2024-08-31
7750,1,2024-06-07
7751,5,2024-04-09
7752,3,2024-08-14
7753,1,2024-08-08
7754,3,2024-08-09
7755,2,2024-07-24
7756,1,2024-01-06
7757,1,2024-04-10
7758,5,2024-02-22
7759,2,2024-04-01
7760,1,2024-04-29
7761,6,2024-06-22
7762,2,2024-09-24
7763,3,2024-11-04
7764,1,2024-08-22
7765,6,2024-11-05
7766,2,2024-08-18
7767,3,2024-06-27
7768,3,2024-02-19
7769,1,2024-05-07
7770,6,2024-10-06
7771,5,2024-09-07
7772,2,2024-01-05
7773,3,2024-09-23
7774,2,2024-08-02
7775,3,2024-05-31
7776,5,2024-01-17
7777,2,2024-03-06
7778,2,2024-09-10
7779,3,2024-08-30
7780,1,2024-08-05
7781,5,2024-03-10
7782,1,2024-10-26
7783,1,2024-07-13
7784,2,2024-04-07
7785,5,2024-01-09
7786,2,2024-05-04
7787,5,2024-09-11
7788,5,2024-03-28
7789,5,2024-01-03
7790,6,2024-09-18
7791,5,2024-05-06
7792,5,2024-08-22
7793,4,2024-08-17
7794,6,2024-04-08
7795,3,2024-03-04
7796,3,2024-08-06
7797,1,2024-06-04
7798,6,2024-10-02
7799,1,2024-07-18
7800,3,2024-04-13
7801,6,2024-08-24
7802,3,2024-05-23
7803,5,2024-03-10
7804,3,2024-09-12
7805,1,2024-02-27
7806,4,2024-10-07
7807,5,2024-06-06
7808,6,2024-07-19
7809,2,2024-03-12
7810,3,2024-10-27
7811,4,2024-10-07
7812,1,2024-10-24
7813,4,2024-09-22
7814,5,2024-06-28
7815,5,2024-04-16
7816,2,2024-01-31
7817,1,2024-06-14
7818,4,2024-01-15
7819,5,2024-10-20
7820,1,2024-05-21
7821,5,2024-04-26
7822,6,2024-05-26
7823,6,2024-05-25
7824,4,2024-08-29
7825,6,2024-04-08
7826,1,2024-07-27
7827,4,2024-07-17
7828,6,2024-04-19
7829,5,2024-07-25
7830,2,2024-07-07
7831,5,2024-07-29
7832,5,2024-03-14
7833,6,2024-02-28
7834,6,2024-03-23
7835,5,2024-05-06
7836,1,2024-03-29
7837,3,2024-09-16
7838,6,2024-02-02
7839,2,2024-03-19
7840,1,2024-08-18
7841,2,2024-01-03
7842,3,2024-06-09
7843,1,2024-02-10
7844,1,2024-08-16
7845,4,2024-01-25
7846,3,2024-06-28
7847,2,2024-02-08
7848,5,2024-08-24
7849,4,2024-03-09
7850,4,2024-05-27
7851,3,2024-06-29
7852,1,2024-04-01
7853,5,2024-03-29
7854,3,2024-09-26
7855,1,2024-03-26
7856,5,2024-04-03
7857,5,2024-01-01
7858,6,2024-08-12
7859,5,2024-10-03
7860,3,2024-07-11
7861,5,2024-01-17
7862,3,2024-09-07
7863,5,2024-03-30
7864,5,2024-03-30
7865,1,2024-04-21
7866,6,2024-09-30
7867,2,2024-10-13
7868,3,2024-08-19
7869,1,2024-01-27
7870,4,2024-05-02
7871,5,2024-07-14
7872,1,2024-02-06
7873,2,2024-04-30
7874,2,2024-09-10
7875,2,2024-02-16
7876,1,2024-04-24
7877,6,2024-07-26
7878,2,2024-05-20
7879,1,2024-07-19
7880,5,2024-04-28
7881,2,2024-10-25
7882,6,2024-04-30
7883,5,2024-01-24
7884,6,2024-02-23
7885,4,2024-02-24
7886,4,2024-11-05
7887,2,2024-01-15
7888,3,2024-07-01
7889,5,2024-08-18
7890,1,2024-09-28
7891,3,2024-06-24
7892,2,2024-03-31
7893,1,2024-06-17
7894,5,2024-07-03
7895,5,2024-05-07
7896,2,2024-06-23
7897,5,2024-10-09
7898,6,2024-01-08
7899,1,2024-03-12
7900,5,2024-06-30
7901,6,2024-08-23
7902,5,2024-05-22
7903,2,2024-06-24
7904,6,2024-09-28
7905,4,2024-02-01
7906,4,2024-06-28
7907,3,2024-07-25
7908,5,2024-01-03
7909,1,2024-01-19
7910,2,2024-10-01
7911,5,2024-01-10
7912,4,2024-09-23
7913,6,2024-05-05
7914,1,2024-03-04
7915,2,2024-10-14
7916,6,2024-09-20
7917,4,2024-04-08
7918,3,2024-02-11
7919,6,2024-09-16
7920,1,2024-01-08
7921,3,2024-08-17
7922,6,2024-10-05
7923,5,2024-03-11
7924,5,2024-01-30
7925,1,2024-07-04
7926,2,2024-01-29
7927,2,2024-04-08
7928,5,2024-08-05
7929,1,2024-02-13
7930,3,2024-09-18
7931,5,2024-06-04
7932,5,2024-04-09
7933,3,2024-08-11
7934,5,2024-01-30
7935,3,2024-11-06
7936,6,2024-09-19
7937,3,2024-03-26
7938,1,2024-10-10
7939,6,2024-03-14
7940,6,2024-08-20
7941,2,2024-05-26
7942,1,2024-03-27
7943,6,2024-08-15
7944,4,2024-02-07
7945,6,2024-03-29
7946,4,2024-09-25
7947,3,2024-05-29
7948,1,2024-05-23
7949,3,2024-09-08
7950,6,2024-09-03
7951,1,2024-02-10
7952,1,2024-06-27
7953,1,2024-09-28
7954,1,2024-09-17
7955,2,2024-03-25
7956,2,2024-10-12
7957,1,2024-03-28
7958,1,2024-05-04
7959,2,2024-04-02
7960,6,2024-08-07
7961,2,2024-08-07
7962,5,2024-04-06
7963,6,2024-07-30
7964,2,2024-01-27
7965,2,2024-08-04
7966,1,2024-09-04
7967,3,2024-06-22
7968,5,2024-09-06
7969,4,2024-03-04
7970,4,2024-08-12
7971,2,2024-02-26
7972,5,2024-08-01
7973,6,2024-04-01
7974,6,2024-07-06
7975,3,2024-06-18
7976,3,2024-05-24
7977,2,2024-09-12
7978,6,2024-10-16
7979,1,2024-02-02
7980,4,2024-10-23
7981,3,2024-03-03
7982,5,2024-03-19
7983,4,2024-08-26
7984,6,2024-03-16
7985,4,2024-04-23
7986,6,2024-09-27
7987,5,2024-05-24
7988,3,2024-06-21
7989,2,2024-01-08
7990,5,2024-03-13
7991,1,2024-09-11
7992,5,2024-10-31
7993,1,2024-03-28
7994,3,2024-10-26
7995,6,2024-05-08
7996,3,2024-04-13
7997,4,2024-06-17
7998,6,2024-08-25
7999,5,2024-02-11
8000,6,2024-06-11
8001,4,2024-09-21
8002,4,2024-05-26
8003,1,2024-09-08
8004,1,2024-08-25
8005,3,2024-08-10
8006,4,2024-08-21
8007,2,2024-06-25
8008,3,2024-04-30
8009,1,2024-02-02
8010,4,2024-06-04
8011,3,2024-02-09
8012,2,2024-03-28
8013,5,2024-08-29
8014,5,2024-10-12
8015,1,2024-10-17
8016,4,2024-07-08
8017,2,2024-01-25
8018,2,2024-04-23
8019,5,2024-10-26
8020,1,2024-01-07
8021,3,2024-08-29
8022,2,2024-06-03
8023,2,2024-02-12
8024,5,2024-04-02
8025,4,2024-06-18
8026,5,2024-10-31
8027,3,2024-06-19
8028,4,2024-08-03
8029,1,2024-10-22
8030,6,2024-03-27
8031,3,2024-09-27
8032,5,2024-01-22
8033,4,2024-08-18
8034,1,2024-01-03
8035,2,2024-05-02
8036,2,2024-10-01
8037,6,2024-02-11
8038,3,2024-08-10
8039,3,2024-04-09
8040,2,2024-02-22
8041,2,2024-03-27
8042,5,2024-01-03
8043,2,2024-07-25
8044,2,2024-08-12
8045,5,2024-05-27
8046,3,2024-06-02
8047,4,2024-05-27
8048,6,2024-04-21
8049,6,2024-07-22
8050,1,2024-01-31
8051,4,2024-07-21
8052,3,2024-04-23
8053,2,2024-06-08
8054,1,2024-02-02
8055,3,2024-03-28
8056,5,2024-03-13
8057,4,2024-03-25
8058,1,2024-02-11
8059,1,2024-08-24
8060,4,2024-07-11
8061,1,2024-04-18
8062,6,2024-09-16
8063,5,2024-02-12
8064,3,2024-05-13
8065,6,2024-06-11
8066,1,2024-01-28
8067,3,2024-11-05
8068,5,2024-04-08
8069,1,2024-08-10
8070,2,2024-06-04
8071,1,2024-08-01
8072,6,2024-05-10
8073,5,2024-01-02
8074,1,2024-05-30
8075,3,2024-08-26
8076,5,2024-10-07
8077,2,2024-04-27
8078,4,2024-06-03
8079,2,2024-07-27
8080,3,2024-02-13
8081,5,2024-02-09
8082,5,2024-10-10
8083,3,2024-07-24
8084,6,2024-03-11
8085,1,2024-07-23
8086,4,2024-05-10
8087,5,2024-10-24
8088,6,2024-03-14
8089,1,2024-10-09
8090,3,2024-04-04
8091,6,2024-03-10
8092,1,2024-01-19
8093,4,2024-06-01
8094,3,2024-01-25
8095,2,2024-02-11
8096,2,2024-02-13
8097,2,2024-10-24
8098,4,2024-09-30
8099,1,2024-03-28
8100,5,2024-10-26
8101,1,2024-08-22
8102,4,2024-07-17
8103,6,2024-03-30
8104,2,2024-09-04
8105,2,2024-05-14
8106,2,2024-06-01
8107,4,2024-06-09
8108,6,2024-07-22
8109,2,2024-05-26
8110,3,2024-10-09
8111,1,2024-07-27
8112,3,2024-09-04
8113,5,2024-01-22
8114,6,2024-04-05
8115,4,2024-01-19
8116,4,2024-08-30
8117,4,2024-01-04
8118,5,2024-09-18
8119,1,2024-01-29
8120,1,2024-05-15
8121,6,2024-10-03
8122,3,2024-04-23
8123,5,2024-07-15
8124,4,2024-07-28
8125,4,2024-07-03
8126,3,2024-07-17
8127,6,2024-05-15
8128,5,2024-05-07
8129,5,2024-06-01
8130,4,2024-04-15
8131,2,2024-02-29
8132,4,2024-03-23
8133,6,2024-10-05
8134,3,2024-09-09
8135,3,2024-09-17
8136,6,2024-07-13
8137,2,2024-06-04
8138,1,2024-01-07
8139,3,2024-10-18
8140,5,2024-06-10
8141,4,2024-10-22
8142,6,2024-02-23
8143,5,2024-06-20
8144,3,2024-02-10
8145,5,2024-08-02
8146,4,2024-01-01
8147,3,2024-09-12
8148,2,2024-08-01
8149,3,2024-08-17
8150,4,2024-02-17
8151,2,2024-01-23
8152,6,2024-05-18
8153,1,2024-03-11
8154,6,2024-01-16
8155,2,2024-05-29
8156,2,2024-05-28
8157,3,2024-08-13
8158,4,2024-01-25
8159,1,2024-01-30
8160,5,2024-09-07
8161,6,2024-05-10
8162,2,2024-03-21
8163,1,2024-10-13
8164,2,2024-04-19
8165,5,2024-08-29
8166,1,2024-08-04
8167,6,2024-09-16
8168,5,2024-05-09
8169,4,2024-04-01
8170,2,2024-07-23
8171,1,2024-03-22
8172,3,2024-05-04
8173,3,2024-08-17
8174,1,2024-05-11
8175,4,2024-05-13
8176,6,2024-09-07
8177,1,2024-03-23
8178,1,2024-04-17
8179,1,2024-07-30
8180,1,2024-01-01
8181,5,2024-09-13
8182,3,2024-06-06
8183,4,2024-03-15
8184,1,2024-08-11
8185,2,2024-04-28
8186,3,2024-10-22
8187,2,2024-02-06
8188,4,2024-06-16
8189,3,2024-10-08
8190,5,2024-04-29
8191,5,2024-10-08
8192,6,2024-07-07
8193,1,2024-08-08
8194,2,2024-02-01
8195,4,2024-02-10
8196,4,2024-01-08
8197,1,2024-10-21
8198,6,2024-06-19
8199,6,2024-02-28
8200,5,2024-09-08
8201,5,2024-10-27
8202,2,2024-05-04
8203,6,2024-05-22
8204,4,2024-03-04
8205,1,2024-03-06
8206,4,2024-03-14
8207,6,2024-10-24
8208,4,2024-03-16
8209,1,2024-05-14
8210,1,2024-05-15
8211,6,2024-07-12
8212,4,2024-04-24
8213,6,2024-05-17
8214,1,2024-05-16
8215,1,2024-04-03
8216,4,2024-04-29
8217,5,2024-03-24
8218,3,2024-07-17
8219,2,2024-10-20
8220,6,2024-01-28
8221,1,2024-06-14
8222,6,2024-07-23
8223,6,2024-01-08
8224,1,2024-04-27
8225,1,2024-01-27
8226,2,2024-06-29
8227,2,2024-02-01
8228,4,2024-08-31
8229,3,2024-03-05
8230,3,2024-06-11
8231,3,2024-10-18
8232,3,2024-03-08
8233,5,2024-06-04
8234,5,2024-05-13
8235,3,2024-08-12
8236,3,2024-10-30
8237,2,2024-08-20
