id_aluno,id_disciplina,data_inscricao
7072,3,2024-06-14
7073,3,2024-03-18
7074,3,2024-08-22
7075,4,2024-10-13
7076,2,2024-01-09
7077,1,2024-02-10
7078,2,2024-10-02
7079,4,2024-05-22
7080,3,2024-10-13
7081,2,2024-07-05
7082,3,2024-02-18
7083,1,2024-09-10
7084,3,2024-08-09
7085,4,2024-04-02
7086,4,2024-10-06
7087,3,2024-04-29
7088,4,2024-04-27
7089,3,2024-08-24
7090,4,2024-03-13
7091,2,2024-01-01
7092,3,2024-05-15
7093,2,2024-03-10
7094,4,2024-11-05
7095,2,2024-01-04
7096,1,2024-04-18
7097,2,2024-09-15
7098,3,2024-01-29
7099,4,2024-05-24
7100,1,2024-07-01
7101,4,2024-03-26
7102,3,2024-04-22
7103,4,2024-07-28
7104,3,2024-03-21
7105,1,2024-07-02
7106,4,2024-08-09
7107,2,2024-03-05
7108,4,2024-03-10
7109,4,2024-01-25
7110,1,2024-09-06
7111,2,2024-03-17
7112,2,2024-04-18
7113,2,2024-06-10
7114,3,2024-05-03
7115,4,2024-04-24
7116,2,2024-08-01
7117,1,2024-01-23
7118,4,2024-01-06
7119,3,2024-09-30
7120,1,2024-03-02
7121,3,2024-10-30
7122,2,2024-09-11
7123,2,2024-11-03
7124,3,2024-02-11
7125,4,2024-10-01
7126,3,2024-08-06
7127,3,2024-04-07
7128,2,2024-01-18
7129,4,2024-05-06
7130,4,2024-01-02
7131,4,2024-04-02
7132,4,2024-01-25
7133,2,2024-05-28
7134,4,2024-02-29
7135,4,2024-01-14
7136,4,2024-04-17
7137,2,2024-10-29
7138,3,2024-03-21
7139,4,2024-07-28
7140,1,2024-07-30
7141,1,2024-07-28
7142,3,2024-01-08
7143,1,2024-05-19
7144,4,2024-08-01
7145,4,2024-10-07
7146,1,2024-04-27
7147,1,2024-10-14
7148,1,2024-06-17
7149,4,2024-10-13
7150,4,2024-03-07
7151,4,2024-04-28
7152,4,2024-06-05
7153,4,2024-04-01
7154,1,2024-02-02
7155,3,2024-05-12
7156,1,2024-07-30
7157,2,2024-01-22
7158,3,2024-04-04
7159,2,2024-09-01
7160,2,2024-02-01
7161,1,2024-01-21
7162,2,2024-11-06
7163,4,2024-01-09
7164,4,2024-05-29
7165,3,2024-03-09
7166,4,2024-05-20
7167,2,2024-10-15
7168,4,2024-08-12
7169,4,2024-03-16
7170,2,2024-01-17
7171,2,2024-10-06
7172,1,2024-10-24
7173,2,2024-07-18
7174,2,2024-04-12
7175,1,2024-07-31
7176,3,2024-08-13
7177,2,2024-10-19
7178,4,2024-04-18
7179,2,2024-10-31
7180,4,2024-03-15
7181,1,2024-04-10
7182,1,2024-02-01
7183,1,2024-03-15
7184,1,2024-07-24
7185,4,2024-09-13
7186,2,2024-04-20
7187,1,2024-05-17
7188,3,2024-08-09
7189,1,2024-03-23
7190,4,2024-06-03
7191,2,2024-05-15
7192,1,2024-03-06
7193,3,2024-01-02
7194,3,2024-08-20
7195,1,2024-05-08
7196,1,2024-03-13
7197,1,2024-03-19
7198,1,2024-03-24
7199,3,2024-07-03
7200,4,2024-06-22
7201,3,2024-09-02
7202,2,2024-03-27
7203,4,2024-08-22
7204,3,2024-06-09
7205,3,2024-09-05
7206,2,2024-09-08
7207,2,2024-06-28
7208,4,2024-05-21
7209,2,2024-09-30
7210,1,2024-10-14
7211,1,2024-09-19
7212,4,2024-07-21
7213,3,2024-10-13
7214,4,2024-03-09
7215,1,2024-04-03
7216,2,2024-01-30
7217,4,2024-08-11
7218,1,2024-05-25
7219,2,2024-01-08
7220,1,2024-07-12
7221,4,2024-08-15
7222,3,2024-04-02
7223,2,2024-08-17
7224,3,2024-02-09
7225,4,2024-04-29
7226,4,2024-02-15
7227,3,2024-09-02
7228,2,2024-01-20
7229,3,2024-06-12
7230,1,2024-09-21
7231,4,2024-09-08
7232,3,2024-03-23
7233,1,2024-08-14
7234,3,2024-03-10
7235,4,2024-03-16
7236,4,2024-08-26
7237,4,2024-08-19
7238,2,2024-06-09
7239,3,2024-06-27
7240,3,2024-02-10
7241,4,2024-04-13
7242,4,2024-08-12
7243,4,2024-02-14
7244,1,2024-06-10
7245,2,2024-01-24
7246,1,2024-01-09
7247,4,2024-01-07
7248,1,2024-10-25
7249,1,2024-07-24
7250,2,2024-10-28
7251,1,2024-10-05
7252,3,2024-08-24
7253,1,2024-02-28
7254,1,2024-01-14
7255,3,2024-08-14
7256,3,2024-05-26
7257,4,2024-10-04
7258,3,2024-05-08
7259,4,2024-03-07
7260,1,2024-05-24
7261,1,2024-06-05
7262,4,2024-08-25
7263,4,2024-08-25
7264,3,2024-02-05
7265,1,2024-04-28
7266,2,2024-03-22
7267,3,2024-09-01
7268,1,2024-03-19
7269,1,2024-07-04
7270,2,2024-02-21
7271,3,2024-05-28
7272,1,2024-07-12
7273,1,2024-10-05
7274,3,2024-03-03
7275,3,2024-05-20
7276,4,2024-01-06
7277,2,2024-07-25
7278,1,2024-02-11
7279,3,2024-02-08
7280,4,2024-09-03
7281,2,2024-11-01
7282,4,2024-10-26
7283,2,2024-02-12
7284,4,2024-03-21
7285,1,2024-03-18
7286,4,2024-08-19
7287,4,2024-04-09
7288,3,2024-04-13
7289,1,2024-10-30
7290,1,2024-05-11
7291,1,2024-09-24
7292,2,2024-04-30
7293,2,2024-10-15
7294,2,2024-07-04
7295,3,2024-06-05
7296,3,2024-02-19
7297,3,2024-08-02
7298,4,2024-04-27
7299,4,2024-01-01
7300,1,2024-08-30
7301,4,2024-07-07
7302,3,2024-04-08
7303,4,2024-10-27
7304,1,2024-09-17
7305,3,2024-03-19
7306,4,2024-04-12
7307,2,2024-02-09
7308,1,2024-09-18
7309,3,2024-05-14
7310,3,2024-03-14
7311,1,2024-08-27
7312,2,2024-01-16
7313,4,2024-04-22
7314,2,2024-11-02
7315,3,2024-07-07
7316,2,2024-04-28
7317,1,2024-01-13
7318,3,2024-09-21
7319,1,2024-01-23
7320,3,2024-03-08
7321,3,2024-10-22
7322,2,2024-04-04
7323,1,2024-10-20
7324,3,2024-08-26
7325,2,2024-09-28
7326,1,2024-06-18
7327,2,2024-07-20
7328,1,2024-01-21
7329,2,2024-02-29
7330,4,2024-08-07
7331,2,2024-07-15
7332,2,2024-01-31
7333,1,2024-02-23
7334,1,2024-07-15
7335,2,2024-08-21
7336,4,2024-04-20
7337,1,2024-02-27
7338,4,2024-01-01
7339,3,2024-09-14
7340,4,2024-10-01
7341,3,2024-07-17
7342,2,2024-07-21
7343,3,2024-05-06
7344,2,2024-01-05
7345,1,2024-09-15
7346,2,2024-07-27
7347,2,2024-07-05
7348,4,2024-09-11
7349,1,2024-09-01
7350,3,2024-10-25
7351,3,2024-04-03
7352,2,2024-03-16
7353,1,2024-11-06
7354,1,2024-01-19
7355,4,2024-05-21
7356,4,2024-04-11
7357,2,2024-07-15
7358,2,2024-10-16
7359,1,2024-07-22
7360,1,2024-10-31
7361,3,2024-02-10
7362,2,2024-04-16
7363,4,2024-05-25
7364,1,2024-06-04
7365,3,2024-07-25
7366,4,2024-02-27
7367,2,2024-07-15
7368,4,2024-05-13
7369,4,2024-07-03
7370,4,2024-06-13
7371,2,2024-08-04
7372,4,2024-07-24
7373,1,2024-02-02
7374,4,2024-07-16
7375,1,2024-03-08
7376,2,2024-05-09
7377,4,2024-06-12
7378,4,2024-03-05
7379,4,2024-02-20
7380,4,2024-04-28
7381,2,2024-11-01
7382,1,2024-03-25
7383,2,2024-05-20
7384,2,2024-09-09
7385,2,2024-09-10
7386,1,2024-10-23
7387,4,2024-10-07
7388,3,2024-11-05
7389,2,2024-07-25
7390,2,2024-09-24
7391,4,2024-06-24
7392,3,2024-04-07
7393,4,2024-03-17
7394,1,2024-07-22
7395,1,2024-01-27
7396,3,2024-07-23
7397,4,2024-08-05
7398,3,2024-06-26
7399,4,2024-05-31
7400,2,2024-10-26
7401,1,2024-05-25
7402,4,2024-09-27
7403,4,2024-03-05
7404,4,2024-05-12
7405,1,2024-02-09
7406,4,2024-08-21
7407,3,2024-05-27
7408,3,2024-09-09
7409,4,2024-05-27
7410,4,2024-10-17
7411,1,2024-02-03
7412,1,2024-06-16
7413,4,2024-09-01
7414,3,2024-08-22
7415,1,2024-03-30
7416,2,2024-06-03
7417,3,2024-03-10
7418,4,2024-03-05
7419,3,2024-05-28
7420,1,2024-08-15
7421,3,2024-01-09
7422,4,2024-04-26
7423,3,2024-05-20
7424,3,2024-03-21
7425,1,2024-09-20
7426,3,2024-05-04
7427,2,2024-07-24
7428,1,2024-08-05
7429,2,2024-07-30
7430,1,2024-10-21
7431,2,2024-10-26
7432,4,2024-05-25
7433,2,2024-10-05
7434,2,2024-01-30
7435,3,2024-08-29
7436,2,2024-10-14
7437,2,2024-10-24
7438,1,2024-08-03
7439,1,2024-01-30
7440,4,2024-01-04
7441,1,2024-04-22
7442,1,2024-07-27
7443,4,2024-09-14
7444,4,2024-06-06
7445,1,2024-06-19
7446,4,2024-02-07
7447,4,2024-04-08
7448,1,2024-02-28
7449,1,2024-04-30
7450,1,2024-05-06
7451,2,2024-02-03
7452,4,2024-07-03
7453,4,2024-09-25
7454,2,2024-02-28
7455,3,2024-08-15
7456,2,2024-04-13
7457,3,2024-02-18
7458,4,2024-02-07
7459,3,2024-10-28
7460,4,2024-01-06
7461,1,2024-04-08
7462,2,2024-07-06
7463,4,2024-04-23
7464,3,2024-04-10
7465,4,2024-06-01
7466,2,2024-06-08
7467,3,2024-08-12
7468,4,2024-09-21
7469,1,2024-09-09
7470,3,2024-03-05
7471,3,2024-10-29
7472,3,2024-01-15
7473,3,2024-02-23
7474,2,2024-07-26
7475,1,2024-09-22
7476,2,2024-07-07
7477,4,2024-08-06
7478,3,2024-08-16
7479,2,2024-03-23
7480,2,2024-02-26
7481,1,2024-02-07
7482,3,2024-10-27
7483,3,2024-09-25
7484,1,2024-09-09
7485,2,2024-03-12
7486,4,2024-06-01
7487,3,2024-07-03
7488,1,2024-05-03
7489,4,2024-01-07
7490,2,2024-05-14
7491,4,2024-09-19
7492,1,2024-01-27
7493,2,2024-06-14
7494,4,2024-03-22
7495,1,2024-04-14
7496,2,2024-03-04
7497,1,2024-08-09
7498,1,2024-02-03
7499,2,2024-07-09
7500,3,2024-06-09
7501,2,2024-06-24
7502,2,2024-09-14
7503,1,2024-06-26
7504,3,2024-06-27
7505,1,2024-01-16
7506,4,2024-03-08
7507,1,2024-08-19
7508,1,2024-02-02
7509,2,2024-03-31
7510,3,2024-07-05
7511,3,2024-03-25
7512,1,2024-11-02
7513,3,2024-02-13
7514,4,2024-08-09
7515,1,2024-10-10
7516,2,2024-05-30
7517,2,2024-10-16
7518,1,2024-03-06
7519,3,2024-02-05
7520,2,2024-06-18
7521,2,2024-02-09
7522,3,2024-07-26
7523,2,2024-07-30
7524,2,2024-02-10
7525,2,2024-10-04
7526,2,2024-08-14
7527,2,2024-06-30
7528,1,2024-05-22
7529,2,2024-09-12
7530,3,2024-05-24
7531,4,2024-02-19
7532,3,2024-08-17
7533,2,2024-06-10
7534,1,2024-08-28
7535,4,2024-06-03
7536,3,2024-07-11
7537,4,2024-02-16
7538,1,2024-07-23
7539,3,2024-01-02
7540,3,2024-06-22
7541,2,2024-09-03
7542,3,2024-05-24
7543,4,2024-06-23
7544,1,2024-01-06
7545,3,2024-08-06
7546,1,2024-03-09
7547,1,2024-07-21
7548,2,2024-01-31
7549,1,2024-04-07
7550,1,2024-01-09
7551,1,2024-02-17
7552,3,2024-01-25
7553,4,2024-05-28
7554,2,2024-04-13
7555,2,2024-08-17
7556,4,2024-06-08
7557,3,2024-06-02
7558,1,2024-07-08
7559,2,2024-05-29
7560,3,2024-05-08
7561,2,2024-09-07
7562,1,2024-04-27
7563,1,2024-02-15
7564,4,2024-05-13
7565,4,2024-08-06
7566,2,2024-08-16
7567,2,2024-09-22
7568,3,2024-09-04
7569,1,2024-10-09
7570,2,2024-05-11
7571,4,2024-01-18
7572,4,2024-01-17
7573,3,2024-06-29
7574,1,2024-02-15
7575,3,2024-10-09
7576,1,2024-02-14
7577,4,2024-06-13
7578,1,2024-01-14
7579,1,2024-03-03
7580,4,2024-01-09
7581,3,2024-08-10
7582,4,2024-05-02
7583,3,2024-05-29
7584,2,2024-07-09
7585,1,2024-01-11
7586,3,2024-06-11
7587,1,2024-08-21
7588,2,2024-09-04
7589,4,2024-07-17
7590,1,2024-05-12
7591,3,2024-10-11
7592,3,2024-09-14
7593,4,2024-01-17
7594,2,2024-08-16
7595,2,2024-05-28
7596,2,2024-10-15
7597,1,2024-03-27
7598,1,2024-09-06
7599,1,2024-06-29
7600,3,2024-03-05
7601,4,2024-09-07
7602,2,2024-04-01
7603,4,2024-06-10
7604,4,2024-08-28
7605,3,2024-09-22
7606,4,2024-03-06
7607,1,2024-09-10
7608,3,2024-06-28
7609,1,2024-07-04
7610,2,2024-03-20
7611,3,2024-05-30
7612,1,2024-05-15
7613,3,2024-02-06
7614,1,2024-06-22
7615,3,2024-06-30
7616,3,2024-06-09
7617,3,2024-07-05
7618,2,2024-06-01
7619,3,2024-07-30
7620,2,2024-05-15
7621,1,2024-03-12
7622,2,2024-07-29
7623,1,2024-09-27
7624,4,2024-04-16
7625,1,2024-05-31
7626,3,2024-09-21
7627,4,2024-07-11
7628,3,2024-06-19
7629,4,2024-05-12
7630,3,2024-01-15
7631,1,2024-01-27
7632,2,2024-05-31
7633,3,2024-09-17
7634,1,2024-03-27
7635,1,2024-03-23
7636,3,2024-02-24
7637,3,2024-06-22
7638,2,2024-10-31
7639,3,2024-02-03
7640,1,2024-03-31
7641,1,2024-05-29
7642,4,2024-10-04
7643,2,2024-05-13
7644,2,2024-08-05
7645,2,2024-01-26
7646,2,2024-09-16
7647,3,2024-05-18
7648,1,2024-01-18
7649,4,2024-08-19
7650,3,2024-09-30
7651,4,2024-10-16
7652,3,2024-01-20
7653,1,2024-04-11
7654,4,2024-01-23
7655,1,2024-02-28
7656,3,2024-02-04
7657,3,2024-06-15
7658,2,2024-08-15
7659,3,2024-02-24
7660,2,2024-07-24
7661,2,2024-01-30
7662,2,2024-03-26
7663,1,2024-06-26
7664,1,2024-10-19
7665,4,2024-01-01
7666,4,2024-02-09
7667,3,2024-02-21
7668,1,2024-10-24
7669,2,2024-01-06
7670,4,2024-06-10
7671,3,2024-06-28
7672,3,2024-10-18
7673,3,2024-02-10
7674,3,2024-09-21
7675,4,2024-06-03
7676,2,2024-01-05
7677,2,2024-02-01
7678,2,2024-06-12
7679,2,2024-05-02
7680,4,2024-10-05
7681,1,2024-02-09
7682,2,2024-08-07
7683,1,2024-09-07
7684,1,2024-04-20
7685,2,2024-02-23
7686,2,2024-03-10
7687,2,2024-05-27
7688,4,2024-08-20
7689,1,2024-06-06
7690,1,2024-09-18
7691,4,2024-09-26
7692,2,2024-10-08
7693,2,2024-07-17
7694,2,2024-07-08
7695,4,2024-06-24
7696,4,2024-07-13
7697,2,2024-10-11
7698,3,2024-09-10
7699,3,2024-05-25
7700,4,2024-07-04
7701,2,2024-07-09
7702,3,2024-02-02
7703,3,2024-04-21
7704,4,2024-03-02
7705,3,2024-01-07
7706,3,2024-05-18
7707,1,2024-05-25
7708,4,2024-03-12
7709,2,2024-02-23
7710,2,2024-11-06
7711,3,2024-02-29
7712,4,2024-08-10
7713,3,2024-07-18
7714,2,2024-07-20
7715,4,2024-03-06
7716,1,2024-09-30
7717,2,2024-03-01
7718,3,2024-08-31
7719,1,2024-05-29
7720,1,2024-05-27
7721,4,2024-07-02
7722,2,2024-10-01
7723,1,2024-06-16
7724,4,2024-08-10
7725,3,2024-02-23
7726,3,2024-04-24
7727,2,2024-09-21
7728,2,2024-01-10
7729,1,2024-09-15
7730,3,2024-07-01
7731,1,2024-09-21
7732,2,2024-06-25
7733,4,2024-08-14
7734,4,2024-01-04
7735,2,2024-11-06
7736,1,2024-04-24
7737,2,2024-10-20
7738,3,2024-02-27
7739,4,2024-03-16
7740,3,2024-02-28
7741,2,2024-08-23
7742,2,2024-05-19
7743,1,2024-05-04
7744,2,2024-06-03
7745,2,2024-09-09
7746,1,2024-10-22
7747,4,2024-05-14
7748,3,2024-07-05
7749,3,2024-05-17
7750,4,2024-01-23
7751,2,2024-03-16
7752,4,2024-07-03
7753,1,2024-04-12
7754,1,2024-03-27
7755,3,2024-06-12
7756,2,2024-04-02
7757,3,2024-08-02
7758,3,2024-02-12
7759,2,2024-01-27
7760,1,2024-05-19
7761,3,2024-07-01
7762,1,2024-06-20
7763,2,2024-08-15
7764,3,2024-02-25
7765,2,2024-09-23
7766,3,2024-05-21
7767,4,2024-02-29
7768,2,2024-10-09
7769,1,2024-07-11
7770,2,2024-01-17
7771,2,2024-07-22
7772,4,2024-05-22
7773,3,2024-03-25
7774,2,2024-04-10
7775,4,2024-08-25
7776,1,2024-01-15
7777,1,2024-06-30
7778,4,2024-06-07
7779,1,2024-02-17
7780,3,2024-11-03
7781,3,2024-04-07
7782,2,2024-08-28
7783,4,2024-10-27
7784,2,2024-10-25
7785,2,2024-05-17
7786,1,2024-07-19
7787,1,2024-03-09
7788,2,2024-04-22
7789,2,2024-02-18
7790,1,2024-09-18
7791,1,2024-06-01
7792,3,2024-10-03
7793,1,2024-01-31
7794,1,2024-10-06
7795,1,2024-04-08
7796,2,2024-10-04
7797,1,2024-07-27
7798,4,2024-01-17
7799,2,2024-09-12
7800,4,2024-06-11
7801,3,2024-04-21
7802,3,2024-03-28
7803,4,2024-08-07
7804,3,2024-03-10
7805,2,2024-09-17
7806,3,2024-05-08
7807,4,2024-03-12
7808,2,2024-07-20
7809,4,2024-01-25
7810,1,2024-07-28
7811,3,2024-11-03
7812,1,2024-07-16
7813,1,2024-08-23
7814,3,2024-02-08
7815,1,2024-05-26
7816,2,2024-02-28
7817,4,2024-09-10
7818,1,2024-03-28
7819,2,2024-01-08
7820,4,2024-04-22
7821,3,2024-01-10
7822,2,2024-02-09
7823,3,2024-09-23
7824,3,2024-08-20
7825,3,2024-01-21
7826,1,2024-01-03
7827,1,2024-10-29
7828,4,2024-03-29
7829,3,2024-03-31
7830,1,2024-05-11
7831,1,2024-10-20
7832,2,2024-08-04
7833,4,2024-05-13
7834,2,2024-04-24
7835,2,2024-01-27
7836,1,2024-07-13
7837,2,2024-09-07
7838,4,2024-02-01
7839,2,2024-06-09
7840,2,2024-10-03
7841,1,2024-08-06
7842,4,2024-06-29
7843,4,2024-01-16
7844,2,2024-08-11
7845,1,2024-08-14
7846,2,2024-07-14
7847,1,2024-10-19
7848,1,2024-07-30
7849,3,2024-01-13
7850,4,2024-06-24
7851,3,2024-09-11
7852,3,2024-01-03
7853,4,2024-01-07
7854,2,2024-09-30
7855,2,2024-09-28
7856,1,2024-03-06
7857,4,2024-01-14
7858,4,2024-02-08
7859,1,2024-08-28
7860,2,2024-07-03
7861,1,2024-06-07
7862,2,2024-04-18
7863,4,2024-08-01
7864,2,2024-05-15
7865,3,2024-08-19
7866,4,2024-08-19
7867,2,2024-02-12
7868,1,2024-10-30
7869,2,2024-02-01
7870,2,2024-01-27
7871,1,2024-10-17
7872,1,2024-10-31
7873,2,2024-03-01
7874,2,2024-10-01
7875,4,2024-08-15
7876,2,2024-05-03
7877,1,2024-02-14
7878,1,2024-06-11
7879,1,2024-03-28
7880,4,2024-06-08
7881,3,2024-08-29
7882,4,2024-02-11
7883,1,2024-05-27
7884,3,2024-01-15
7885,4,2024-01-05
7886,2,2024-08-11
7887,1,2024-07-26
7888,4,2024-06-10
7889,2,2024-04-24
7890,4,2024-11-05
7891,3,2024-11-03
7892,4,2024-01-12
7893,2,2024-07-12
7894,4,2024-03-17
7895,2,2024-08-04
7896,3,2024-03-09
7897,4,2024-05-19
7898,1,2024-07-01
7899,3,2024-04-09
7900,3,2024-01-09
7901,4,2024-07-21
7902,3,2024-08-30
7903,3,2024-10-30
7904,2,2024-07-03
7905,3,2024-10-20
7906,1,2024-04-08
7907,1,2024-02-21
7908,1,2024-06-13
7909,3,2024-03-17
7910,1,2024-01-10
7911,1,2024-10-15
7912,3,2024-01-02
7913,2,2024-01-26
7914,1,2024-09-25
7915,2,2024-04-15
7916,3,2024-08-15
7917,2,2024-03-23
7918,2,2024-04-26
7919,3,2024-05-27
7920,3,2024-05-10
7921,2,2024-04-08
7922,2,2024-10-11
7923,3,2024-09-08
7924,3,2024-10-29
7925,2,2024-10-04
7926,4,2024-05-29
7927,4,2024-08-16
7928,4,2024-02-09
7929,4,2024-04-21
7930,1,2024-06-09
7931,1,2024-07-18
7932,3,2024-09-26
7933,3,2024-02-03
7934,4,2024-01-31
7935,2,2024-10-16
7936,3,2024-05-22
7937,2,2024-09-22
7938,2,2024-10-27
7939,1,2024-02-12
7940,2,2024-04-17
7941,4,2024-04-15
7942,4,2024-10-15
7943,2,2024-09-10
7944,1,2024-05-17
7945,1,2024-09-02
7946,2,2024-05-01
7947,1,2024-07-24
7948,4,2024-09-02
7949,2,2024-04-11
7950,4,2024-03-29
7951,3,2024-01-24
7952,1,2024-02-18
7953,3,2024-06-25
7954,1,2024-05-12
7955,4,2024-06-20
7956,2,2024-02-06
7957,1,2024-05-25
7958,4,2024-05-16
7959,3,2024-08-20
7960,1,2024-06-15
7961,1,2024-07-03
7962,3,2024-06-19
7963,4,2024-01-30
7964,2,2024-02-26
7965,3,2024-05-01
7966,1,2024-06-27
7967,1,2024-03-03
7968,3,2024-03-19
7969,4,2024-05-15
7970,3,2024-03-26
7971,1,2024-09-01
7972,4,2024-08-16
7973,3,2024-01-23
7974,1,2024-01-20
7975,1,2024-07-21
7976,1,2024-06-12
7977,4,2024-03-04
7978,4,2024-01-29
7979,2,2024-03-30
7980,3,2024-10-30
7981,1,2024-01-10
7982,4,2024-06-05
7983,4,2024-08-17
7984,2,2024-04-30
7985,1,2024-02-24
7986,4,2024-04-07
7987,3,2024-05-25
7988,3,2024-10-20
7989,3,2024-06-12
7990,3,2024-08-12
7991,3,2024-04-02
7992,2,2024-10-06
7993,2,2024-05-09
7994,1,2024-09-14
7995,3,2024-04-11
7996,3,2024-06-06
7997,3,2024-05-17
7998,3,2024-04-13
7999,4,2024-03-23
8000,3,2024-06-20
8001,1,2024-01-11
8002,3,2024-07-29
8003,2,2024-10-06
8004,1,2024-04-09
8005,1,2024-06-21
8006,1,2024-06-05
8007,2,2024-08-11
8008,1,2024-02-27
8009,2,2024-11-05
8010,3,2024-03-03
8011,1,2024-08-06
8012,1,2024-07-23
8013,2,2024-02-16
8014,2,2024-02-16
8015,2,2024-08-29
8016,2,2024-05-23
8017,3,2024-05-23
8018,1,2024-02-02
8019,4,2024-11-05
8020,2,2024-04-11
8021,2,2024-05-10
8022,3,2024-03-29
8023,4,2024-10-02
8024,3,2024-05-17
8025,3,2024-10-06
8026,2,2024-05-15
8027,4,2024-01-15
8028,1,2024-03-05
8029,1,2024-07-02
8030,2,2024-10-12
8031,2,2024-09-12
8032,1,2024-08-27
8033,2,2024-08-06
8034,2,2024-08-19
8035,1,2024-10-01
8036,2,2024-06-26
8037,4,2024-10-01
8038,4,2024-06-09
8039,4,2024-10-10
8040,3,2024-02-05
8041,2,2024-07-24
8042,1,2024-02-27
8043,2,2024-03-06
8044,3,2024-01-04
8045,2,2024-05-02
8046,4,2024-03-18
8047,2,2024-05-27
8048,1,2024-10-24
8049,1,2024-01-15
8050,2,2024-05-21
8051,2,2024-01-31
8052,2,2024-04-19
8053,3,2024-10-14
8054,3,2024-09-13
8055,2,2024-05-30
8056,3,2024-05-14
8057,3,2024-02-22
8058,1,2024-01-23
8059,1,2024-01-07
8060,4,2024-03-08
8061,3,2024-01-07
8062,1,2024-05-05
8063,3,2024-10-29
8064,1,2024-01-10
8065,3,2024-01-18
8066,3,2024-06-20
8067,3,2024-10-15
8068,4,2024-07-20
8069,3,2024-01-06
8070,3,2024-08-26
8071,2,2024-02-02
8072,3,2024-01-23
8073,2,2024-08-10
8074,2,2024-06-28
8075,1,2024-07-02
8076,4,2024-03-23
8077,4,2024-07-22
8078,3,2024-02-17
8079,2,2024-03-20
8080,1,2024-04-29
8081,3,2024-08-21
8082,3,2024-02-03
8083,3,2024-08-06
8084,1,2024-08-23
8085,4,2024-03-15
8086,1,2024-08-09
8087,1,2024-02-28
8088,2,2024-03-10
8089,3,2024-07-08
8090,4,2024-07-03
8091,2,2024-09-28
8092,3,2024-07-13
8093,1,2024-02-03
8094,4,2024-03-29
8095,2,2024-06-12
8096,3,2024-05-22
8097,1,2024-09-07
8098,4,2024-01-02
8099,4,2024-05-05
8100,1,2024-07-21
8101,2,2024-10-09
8102,1,2024-06-03
8103,1,2024-02-03
8104,2,2024-01-04
8105,1,2024-05-19
8106,3,2024-08-12
8107,3,2024-05-07
8108,2,2024-01-15
8109,4,2024-06-18
8110,1,2024-03-27
8111,4,2024-07-20
8112,3,2024-08-01
8113,4,2024-06-08
8114,1,2024-02-09
8115,4,2024-06-11
8116,1,2024-06-04
8117,2,2024-01-08
8118,1,2024-07-25
8119,3,2024-02-19
8120,1,2024-09-23
8121,2,2024-05-31
8122,1,2024-09-04
8123,2,2024-02-12
8124,1,2024-10-17
8125,2,2024-10-23
8126,3,2024-01-17
8127,3,2024-09-04
8128,1,2024-01-15
8129,2,2024-01-08
8130,3,2024-07-21
8131,2,2024-10-10
8132,1,2024-09-18
8133,1,2024-03-04
8134,3,2024-04-10
8135,1,2024-04-20
8136,4,2024-06-22
8137,3,2024-09-21
8138,3,2024-11-02
8139,4,2024-06-02
8140,4,2024-01-07
8141,4,2024-05-05
8142,4,2024-06-18
8143,1,2024-03-23
8144,3,2024-10-25
8145,4,2024-09-17
8146,2,2024-02-29
8147,4,2024-02-19
8148,2,2024-07-21
8149,1,2024-10-17
8150,1,2024-10-05
8151,1,2024-03-12
8152,2,2024-02-26
8153,2,2024-09-30
8154,3,2024-01-09
8155,3,2024-05-10
8156,3,2024-05-25
8157,1,2024-07-28
8158,2,2024-04-30
8159,1,2024-05-15
8160,2,2024-06-18
8161,4,2024-10-09
8162,1,2024-05-31
8163,3,2024-01-10
8164,4,2024-02-27
8165,2,2024-10-15
8166,1,2024-01-03
8167,1,2024-07-27
8168,1,2024-10-30
8169,2,2024-05-18
8170,4,2024-06-08
8171,3,2024-03-24
8172,4,2024-08-10
8173,2,2024-01-13
8174,3,2024-06-04
8175,2,2024-06-21
8176,2,2024-09-03
8177,3,2024-03-14
8178,1,2024-09-01
8179,2,2024-08-23
8180,1,2024-01-14
8181,1,2024-02-28
8182,4,2024-10-05
8183,1,2024-09-23
8184,2,2024-05-23
8185,1,2024-08-31
8186,2,2024-03-22
8187,3,2024-09-25
8188,4,2024-05-04
8189,2,2024-10-04
8190,4,2024-03-07
8191,4,2024-07-13
8192,3,2024-09-06
8193,3,2024-07-17
8194,4,2024-09-28
8195,2,2024-05-15
8196,1,2024-06-01
8197,2,2024-02-12
8198,3,2024-04-19
8199,1,2024-10-24
8200,1,2024-08-27
8201,4,2024-03-06
8202,4,2024-04-18
8203,1,2024-03-20
8204,3,2024-07-25
8205,4,2024-09-11
8206,4,2024-07-04
8207,2,2024-06-17
8208,3,2024-02-27
8209,1,2024-03-12
8210,3,2024-05-12
8211,2,2024-10-14
8212,1,2024-09-06
8213,3,2024-09-15
8214,1,2024-02-05
8215,2,2024-07-09
8216,3,2024-03-18
8217,3,2024-03-13
8218,3,2024-01-20
8219,3,2024-06-14
8220,4,2024-08-24
8221,1,2024-01-14
8222,4,2024-05-18
8223,2,2024-09-24
8224,4,2024-09-27
8225,2,2024-03-10
8226,2,2024-10-22
8227,2,2024-01-05
8228,2,2024-02-16
8229,2,2024-02-26
8230,3,2024-05-02
8231,2,2024-03-18
8232,3,2024-05-25
8233,2,2024-10-05
8234,3,2024-02-03
8235,1,2024-04-29
8236,4,2024-05-08
